dataHora,ordem,linha,latitude,longitude,velocidade
08-02-2015 20:28:19,D86136,866,"-23.001987","-43.637966",31.67
08-02-2015 20:28:19,D90571,2307,"-22.87709","-43.241711",75
08-02-2015 20:28:20,D86224,838,"-22.928539","-43.57333",0
08-02-2015 20:28:20,D87094,398,"-22.83334","-43.265141",59
08-02-2015 20:28:20,D87245,,"-22.91741","-43.606998",0
08-02-2015 20:28:21,B28705,2344,"-22.8146","-43.189",0
08-02-2015 20:28:21,B82617,653,"-22.8583","-43.3715",0
08-02-2015 20:28:21,D53529,369,"-22.87351","-43.464901",0
08-02-2015 20:28:21,D87539,,"-22.918659","-43.60788",0
08-02-2015 20:28:22,B51630,917,"-22.8763","-43.369",0
08-02-2015 20:28:22,D87320,822,"-22.90708","-43.570511",25
08-02-2015 20:28:22,D87348,770,"-22.883459","-43.556759",11
08-02-2015 20:28:23,C82510,651,"-22.858656","-43.371445",0.19
08-02-2015 20:28:23,D53736,848,"-22.901711","-43.555279",0
08-02-2015 20:28:23,D90052,754,"-22.85202","-43.38887",62
08-02-2015 20:28:24,A50097,220,"-22.928946","-43.254387",0.74
08-02-2015 20:28:24,D13154,746,"-22.881739","-43.329895",0
08-02-2015 20:28:25,C82619,363,"-22.85878","-43.370819",0
08-02-2015 20:28:25,D13145,731,"-22.877356","-43.356846",41
08-02-2015 20:28:25,D87777,2339,"-22.8221","-43.280811",70
08-02-2015 20:28:25,D87828,2339,"-22.905279","-43.1908",27
08-02-2015 20:28:26,A50107,229,"-22.928717","-43.254234",0.74
08-02-2015 20:28:26,A55025,,"-22.905621","-43.26067",0
08-02-2015 20:28:26,D87528,398,"-22.90554","-43.192261",21
08-02-2015 20:28:27,D13237,,"-22.879538","-43.357029",0
08-02-2015 20:28:27,D86070,884,"-22.901564","-43.55529",0.19
08-02-2015 20:28:27,D90589,,"-22.919901","-43.643299",0
08-02-2015 20:28:28,B25571,,"-22.9023","-43.2993",0
08-02-2015 20:28:28,B27048,905,"-22.8497","-43.3233",0
08-02-2015 20:28:28,B75597,,"-22.8309","-43.3238",0
08-02-2015 20:28:28,D53605,786,"-22.870501","-43.413609",45
08-02-2015 20:28:28,D86156,837,"-22.925333","-43.560204",0
08-02-2015 20:28:29,D58682,383,"-22.911249","-43.237591",1.48
08-02-2015 20:28:30,B11505,908,"-22.8668","-43.3555",0.19
08-02-2015 20:28:30,C12049,,"-23.013439","-43.54023",0
08-02-2015 20:28:30,D13195,,"-22.864544","-43.475121",20
08-02-2015 20:28:30,D58734,741,"-22.870356","-43.455845",39.26
08-02-2015 20:28:30,D86094,769,"-22.879654","-43.464169",0.56
08-02-2015 20:28:31,B25536,249,"-22.9025","-43.2984",1
08-02-2015 20:28:31,D58528,LECD15,"-22.884418","-43.42971",5.93
08-02-2015 20:28:31,D60193,300,"-22.90308","-43.184219",0
08-02-2015 20:28:32,D58732,391,"-22.886896","-43.435875",0
08-02-2015 20:28:33,D13087,,"-22.880936","-43.358139",0
08-02-2015 20:28:33,D86200,866,"-22.955338","-43.610062",20.56
08-02-2015 20:28:34,D87520,398,"-22.81921","-43.2841",0
08-02-2015 20:28:35,A55106,,"-22.906389","-43.260891",0
08-02-2015 20:28:36,D13257,803,"-22.921926","-43.373589",0
08-02-2015 20:28:36,D58746,745,"-22.881872","-43.329796",0.19
08-02-2015 20:28:36,D86186,838,"-22.905005","-43.557011",0
08-02-2015 20:28:37,A41085,132,"-22.875443","-43.241356",0
08-02-2015 20:28:38,A37695,155,"-22.90239","-43.19611",0
08-02-2015 20:28:38,D53622,397,"-22.90242","-43.180309",0
08-02-2015 20:28:39,D53548,370,"-22.87079","-43.436829",36
08-02-2015 20:28:39,D87207,822,"-22.903009","-43.56559",46
08-02-2015 20:28:41,B75526,,"-22.8313","-43.3238",0
08-02-2015 20:28:41,D53668,370,"-22.87491","-43.242981",5
08-02-2015 20:28:42,D86381,867,"-22.947525","-43.602627",20.19
08-02-2015 20:28:42,D86715,2381,"-22.894146","-43.532547",0.56
08-02-2015 20:28:42,D87379,885,"-23.00107","-43.641491",24
08-02-2015 20:28:43,A41371,,"-22.874693","-43.242123",0
08-02-2015 20:28:43,D58535,383,"-22.895782","-43.295242",45.37
08-02-2015 20:28:43,D86375,884,"-22.984474","-43.695435",0
08-02-2015 20:28:44,A55065,,"-22.906679","-43.260921",0
08-02-2015 20:28:44,B11506,908,"-22.8658","-43.3569",0.74
08-02-2015 20:28:44,D13225,,"-22.879673","-43.357128",0
08-02-2015 20:28:44,D53711,819,"-22.87509","-43.467319",50
08-02-2015 20:28:45,D13246,,"-22.879406","-43.357086",0
08-02-2015 20:28:45,D87063,,"-22.919319","-43.607738",0
08-02-2015 20:28:45,D90532,,"-22.9195","-43.64328",0
08-02-2015 20:28:46,A50075,229,"-22.928974","-43.254398",0
08-02-2015 20:28:46,D87825,2336,"-22.90835","-43.578098",34
08-02-2015 20:28:47,D86143,838,"-22.901529","-43.55537",0.19
08-02-2015 20:28:47,D87540,804,"-22.88205","-43.635792",27
08-02-2015 20:28:48,A50065,220,"-22.929058","-43.254414",0
08-02-2015 20:28:49,A27636,,"-22.92038","-43.25621",0
08-02-2015 20:28:49,B71100,455,"-22.9026","-43.3142",0
08-02-2015 20:28:49,D58553,394,"-22.876358","-43.419613",0
08-02-2015 20:28:49,D86020,864,"-22.883303","-43.490845",32.04
08-02-2015 20:28:49,D90130,,"-22.919741","-43.6446",0
08-02-2015 20:28:50,D30079,,"-22.951338","-43.348598",0
08-02-2015 20:28:50,D58766,741,"-22.888575","-43.446411",11.3
08-02-2015 20:28:50,D90014,759,"-22.91987","-43.643509",0
08-02-2015 20:28:51,D86099,864,"-22.901546","-43.555546",0.19
08-02-2015 20:28:51,D86721,,"-22.893621","-43.53233",0
08-02-2015 20:28:52,A37699,573,"-22.94784","-43.182449",0
08-02-2015 20:28:52,D53750,819,"-22.85894","-43.453461",26
08-02-2015 20:28:53,A71595,120,"-22.929674","-43.25489",0.19
08-02-2015 20:28:53,D53749,689,"-22.889509","-43.523281",43
08-02-2015 20:28:53,D86246,864,"-22.87582","-43.463688",0
08-02-2015 20:28:53,D87786,2339,"-22.8806","-43.55542",9
08-02-2015 20:28:54,D13004,731,"-22.866919","-43.478756",17
08-02-2015 20:28:54,D87424,,"-23.019199","-43.486919",64
08-02-2015 20:28:54,D90055,,"-22.920059","-43.64352",0
08-02-2015 20:28:55,D87880,2339,"-22.905251","-43.174412",5
08-02-2015 20:28:56,B55118,,"-22.9059","-43.2606",0
08-02-2015 20:28:56,B73066,,"-22.8109","-43.3429",0
08-02-2015 20:28:56,D58516,743,"-22.895014","-43.442837",27.97
08-02-2015 20:28:56,D86223,835,"-22.955709","-43.576527",0
08-02-2015 20:28:57,D86280,918,"-22.868998","-43.335171",26.3
08-02-2015 20:28:57,D86370,867,"-22.908518","-43.566025",28.71
08-02-2015 20:28:57,D86754,2803,"-22.894463","-43.53326",0
08-02-2015 20:28:57,D87420,,"-23.001591","-43.367722",0
08-02-2015 20:28:58,D13218,803,"-22.888636","-43.394463",47
08-02-2015 20:28:58,D53748,786,"-22.88271","-43.487782",17
08-02-2015 20:28:58,D60187,,"-22.815161","-43.386181",0
08-02-2015 20:28:58,D90586,2331,"-22.81468","-43.29834",44
08-02-2015 20:28:59,B73089,,"-22.8099","-43.343",5
08-02-2015 20:28:59,D86044,769,"-22.868931","-43.335258",8.7
08-02-2015 20:28:59,D87823,2336,"-22.857771","-43.499561",63
08-02-2015 20:29:00,A27531,,"-22.921021","-43.256439",0
08-02-2015 20:29:00,A71534,,"-22.930145","-43.254005",0.37
08-02-2015 20:29:00,B10548,,"-22.8684","-43.2572",0
08-02-2015 20:29:00,D58801,383,"-22.876381","-43.419418",14.08
08-02-2015 20:29:01,A29062,535,"-22.86791","-43.29179",0
08-02-2015 20:29:01,B10044,924,"-22.8145","-43.1876",0
08-02-2015 20:29:01,B32619,,"-22.8172","-43.3936",0
08-02-2015 20:29:01,D86368,867,"-23.050905","-43.552879",55
08-02-2015 20:29:02,B32650,687,"-22.8179","-43.3932",0
08-02-2015 20:29:02,B42509,,"-22.8766","-43.3296",0
08-02-2015 20:29:02,D86092,802,"-22.884142","-43.485912",13.52
08-02-2015 20:29:02,D86749,2338,"-22.970989","-43.615227",77.78
08-02-2015 20:29:04,B32586,,"-22.8157","-43.395",0
08-02-2015 20:29:04,D87274,825,"-22.879181","-43.674171",29
08-02-2015 20:29:04,D87780,2336,"-22.82091","-43.282291",57
08-02-2015 20:29:06,A72128,,"-22.889103","-43.292408",0
08-02-2015 20:29:06,D53632,397,"-22.902081","-43.554661",0
08-02-2015 20:29:06,D58752,745,"-22.886909","-43.473446",21.3
08-02-2015 20:29:07,A37704,584,"-22.90337","-43.195938",0
08-02-2015 20:29:07,D53655,SN397,"-22.86554","-43.42767",37
08-02-2015 20:29:07,D58504,391,"-22.903952","-43.260292",37.04
08-02-2015 20:29:07,D58613,744,"-22.887197","-43.430748",30
08-02-2015 20:29:07,D86049,884,"-22.954901","-43.577305",62.41
08-02-2015 20:29:07,D86793,2381,"-22.893879","-43.531708",6.67
08-02-2015 20:29:08,A37598,154,"-22.90254","-43.19614",0
08-02-2015 20:29:08,A48016,,"-22.91086","-43.270908",0.37
08-02-2015 20:29:08,B73064,,"-22.8095","-43.3434",0
08-02-2015 20:29:08,D58733,SV395,"-22.865984","-43.477631",15.37
08-02-2015 20:29:08,D87329,839,"-22.91836","-43.607021",0
08-02-2015 20:29:09,D86738,2381,"-22.932772","-43.575073",53.15
08-02-2015 20:29:09,D87276,840,"-22.906191","-43.619389",6
08-02-2015 20:29:09,D90566,,"-22.919729","-43.64349",0
08-02-2015 20:29:10,D13013,803,"-22.883879","-43.406887",42
08-02-2015 20:29:10,D87343,790,"-22.900829","-43.56115",0
08-02-2015 20:29:11,A37606,184,"-22.90226","-43.196308",0
08-02-2015 20:29:11,A41206,,"-22.858","-43.24411",1
08-02-2015 20:29:11,D87057,885,"-22.922159","-43.670448",0
08-02-2015 20:29:12,C27038,,"-22.81706","-43.30162",0
08-02-2015 20:29:12,D90528,2303,"-22.90951","-43.18034",7
08-02-2015 20:29:13,B10182,,"-22.8157","-43.1867",0
08-02-2015 20:29:13,B82509,711,"-22.8589","-43.3714",0
08-02-2015 20:29:13,C47563,368,"-22.908079","-43.171066",0
08-02-2015 20:29:14,A50195,229,"-22.929108","-43.253086",0
08-02-2015 20:29:14,B71111,239,"-22.9026","-43.3148",0
08-02-2015 20:29:14,C12022,,"-23.01317","-43.540249",0
08-02-2015 20:29:14,D87490,850,"-22.86622","-43.55196",44
08-02-2015 20:29:15,A48073,,"-22.910337","-43.270771",0.56
08-02-2015 20:29:15,A50162,229,"-22.929331","-43.253551",0
08-02-2015 20:29:15,B10541,680,"-22.8678","-43.2569",0
08-02-2015 20:29:15,B60543,,"-22.8157","-43.3871",0
08-02-2015 20:29:15,D13143,,"-22.928722","-43.3545",37
08-02-2015 20:29:15,D86204,864,"-22.901659","-43.555676",0.56
08-02-2015 20:29:15,D86771,2803,"-23.008783","-43.44593",21.3
08-02-2015 20:29:16,D86077,843,"-22.894728","-43.533436",0
08-02-2015 20:29:16,D87389,,"-22.9788","-43.669491",28
08-02-2015 20:29:17,A41349,132,"-22.874292","-43.24157",0.37
08-02-2015 20:29:17,B25529,,"-22.9021","-43.2983",0
08-02-2015 20:29:18,C20250,,"-22.95755","-43.346298",0
08-02-2015 20:29:18,D53666,396,"-22.816031","-43.288212",9
08-02-2015 20:29:18,D86110,838,"-22.923527","-43.567371",5
08-02-2015 20:29:18,D87016,,"-22.917891","-43.608582",0
08-02-2015 20:29:19,D86086,867,"-22.901426","-43.554718",0.37
08-02-2015 20:29:20,A29023,474,"-22.86828","-43.29319",0
08-02-2015 20:29:20,D13151,803,"-22.880398","-43.466454",0
08-02-2015 20:29:20,D13176,731,"-22.870228","-43.431671",33
08-02-2015 20:29:20,D53594,393,"-22.905291","-43.19249",49
08-02-2015 20:29:20,D58802,,"-22.875948","-43.419994",0.74
08-02-2015 20:29:20,D87415,,"-22.92691","-43.651909",5
08-02-2015 20:29:21,B31141,399,"-22.8153","-43.3862",0
08-02-2015 20:29:21,C82556,363,"-22.858887","-43.370777",0.56
08-02-2015 20:29:21,D53602,397,"-22.90206","-43.554859",0
08-02-2015 20:29:21,D86075,SV866,"-22.945074","-43.595734",19.45
08-02-2015 20:29:21,D86225,852,"-22.901396","-43.554642",0
08-02-2015 20:29:21,D86753,2338,"-22.997889","-43.590199",77.04
08-02-2015 20:29:22,B32742,,"-22.8167","-43.3942",0
08-02-2015 20:29:22,D86193,851,"-22.88483","-43.557049",7.04
08-02-2015 20:29:23,A50138,226,"-22.929041","-43.253281",0.56
08-02-2015 20:29:23,D58812,,"-22.878021","-43.36055",38.15
08-02-2015 20:29:23,D60121,300,"-22.81489","-43.38625",0
08-02-2015 20:29:23,D86190,866,"-22.994125","-43.597485",0
08-02-2015 20:29:24,A27567,,"-22.92119","-43.256119",0
08-02-2015 20:29:24,A50137,603,"-22.928928","-43.25386",0.19
08-02-2015 20:29:25,D86263,884,"-22.984289","-43.695362",0.37
08-02-2015 20:29:25,D87130,822,"-22.88431","-43.560669",32
08-02-2015 20:29:25,D87400,771,"-22.90155","-43.55759",0
08-02-2015 20:29:26,D86723,2338,"-22.909594","-43.171894",2.22
08-02-2015 20:29:26,D87248,839,"-22.917971","-43.642429",26
08-02-2015 20:29:26,D87345,885,"-22.915899","-43.683868",7
08-02-2015 20:29:27,D13230,803,"-22.935831","-43.371933",0
08-02-2015 20:29:27,D86017,864,"-22.896925","-43.539017",42.23
08-02-2015 20:29:27,D86148,864,"-22.882034","-43.513134",15.93
08-02-2015 20:29:27,D86698,2381,"-23.000603","-43.633686",29.82
08-02-2015 20:29:28,A37601,119,"-22.902769","-43.1964",0
08-02-2015 20:29:28,A48171,,"-22.910946","-43.270718",0
08-02-2015 20:29:28,B32603,,"-22.8167","-43.3942",0
08-02-2015 20:29:28,B75522,,"-22.8312","-43.3234",0
08-02-2015 20:29:28,D53744,846,"-22.90192","-43.554901",0
08-02-2015 20:29:28,D58615,SV777,"-22.890715","-43.450344",0
08-02-2015 20:29:28,D86411,838,"-22.894989","-43.53355",0
08-02-2015 20:29:29,B60022,,"-22.8157","-43.3858",0
08-02-2015 20:29:29,D86127,884,"-23.06333","-43.565975",0
08-02-2015 20:29:29,D87536,804,"-22.91573","-43.683441",1
08-02-2015 20:29:30,D87246,841,"-22.88096","-43.58432",0
08-02-2015 20:29:30,D90036,759,"-22.920019","-43.644459",0
08-02-2015 20:29:31,D87196,738,"-22.91256","-43.656658",0
08-02-2015 20:29:31,D90019,752,"-22.91984","-43.644749",0
08-02-2015 20:29:32,B27056,,"-22.8174","-43.3024",0
08-02-2015 20:29:32,D53684,SN397,"-22.841181","-43.371349",6
08-02-2015 20:29:32,D87517,770,"-22.83193","-43.343578",1
08-02-2015 20:29:32,D87887,2336,"-22.916861","-43.607689",0
08-02-2015 20:29:33,A29134,,"-22.86842","-43.292198",0
08-02-2015 20:29:33,D13164,,"-22.879578","-43.356758",0
08-02-2015 20:29:33,D53516,923,"-22.83753","-43.27639",3
08-02-2015 20:29:33,D53637,397,"-22.861","-43.450649",47
08-02-2015 20:29:33,D58550,801,"-22.875895","-43.419724",0
08-02-2015 20:29:33,D86130,835,"-22.894014","-43.531933",14.82
08-02-2015 20:29:34,B19511,,"-22.8092","-43.3426",0
08-02-2015 20:29:34,B71037,238,"-22.9032","-43.3135",0
08-02-2015 20:29:34,D53708,847,"-22.90102","-43.552608",35
08-02-2015 20:29:35,D86385,867,"-22.963638","-43.587738",0
08-02-2015 20:29:35,D87282,804,"-22.91527","-43.685379",0
08-02-2015 20:29:36,D13051,,"-22.880735","-43.358204",0
08-02-2015 20:29:36,D58805,,"-22.908377","-43.18911",1.11
08-02-2015 20:29:36,D86063,864,"-22.895306","-43.537167",15.74
08-02-2015 20:29:36,D86253,864,"-22.89521","-43.533157",0
08-02-2015 20:29:36,D87072,,"-22.91868","-43.607521",0
08-02-2015 20:29:36,D90002,,"-22.96357","-43.70224",0
08-02-2015 20:29:37,D53698,786,"-22.879629","-43.463322",31
08-02-2015 20:29:37,D53728,846,"-22.90177","-43.555401",0
08-02-2015 20:29:37,D90560,LECD8,"-22.88464","-43.5569",0
08-02-2015 20:29:38,D86115,852,"-22.992487","-43.598541",39.82
08-02-2015 20:29:38,D86387,867,"-22.894114","-43.533375",0
08-02-2015 20:29:38,D86407,838,"-22.901672","-43.55595",0.56
08-02-2015 20:29:38,D86706,2338,"-22.942621","-43.17931",51.67
08-02-2015 20:29:38,D87820,2336,"-22.90465","-43.17461",13
08-02-2015 20:29:39,D53561,397,"-22.90803","-43.209549",58
08-02-2015 20:29:39,D53662,370,"-22.87067","-43.437721",19
08-02-2015 20:29:39,D58556,936,"-22.863188","-43.414669",65.19
08-02-2015 20:29:39,D86149,802,"-22.882933","-43.486271",14.45
08-02-2015 20:29:40,B19541,665,"-22.8103","-43.3432",11
08-02-2015 20:29:40,C20040,,"-22.958019","-43.345821",0
08-02-2015 20:29:40,D58505,,"-22.876455","-43.419846",0
08-02-2015 20:29:40,D87297,833,"-22.886999","-43.599388",38
08-02-2015 20:29:41,A48078,,"-22.910374","-43.269749",4.26
08-02-2015 20:29:41,B10544,,"-22.8681","-43.257",0
08-02-2015 20:29:41,C82521,652,"-22.857191","-43.371078",0.19
08-02-2015 20:29:41,C82545,652,"-22.859297","-43.371128",0
08-02-2015 20:29:41,D86181,835,"-22.905165","-43.557419",40.37
08-02-2015 20:29:41,D86203,864,"-22.888533","-43.521576",6.11
08-02-2015 20:29:41,D86376,867,"-22.920799","-43.563148",5.56
08-02-2015 20:29:41,D86769,2803,"-22.894999","-43.532333",1.48
08-02-2015 20:29:42,A10,002,"-22.870745","-43.249538",0.37
08-02-2015 20:29:42,D53503,369,"-22.86525","-43.421001",36
08-02-2015 20:29:42,D53648,397,"-22.82707","-43.340698",42
08-02-2015 20:29:42,D58770,801,"-22.886478","-43.444427",3.52
08-02-2015 20:29:43,D53616,LECD12,"-22.880211","-43.470081",28
08-02-2015 20:29:43,D86686,2381,"-22.937918","-43.587238",28.52
08-02-2015 20:29:43,D86704,2381,"-22.836508","-43.258869",77.04
08-02-2015 20:29:43,D87095,398,"-22.85573","-43.479988",74
08-02-2015 20:29:43,D87721,,"-22.917721","-43.607319",0
08-02-2015 20:29:44,A41451,,"-22.875668","-43.241749",0
08-02-2015 20:29:44,A55107,,"-22.906811","-43.260601",0
08-02-2015 20:29:44,D53595,397,"-22.90061","-43.180351",1
08-02-2015 20:29:45,A41220,172,"-22.875628","-43.241745",0
08-02-2015 20:29:45,B28545,,"-22.8151","-43.1886",0
08-02-2015 20:29:45,C12023,,"-23.013371","-43.53994",0
08-02-2015 20:29:45,D13219,803,"-22.878977","-43.491257",6
08-02-2015 20:29:45,D87217,771,"-22.840401","-43.33857",3
08-02-2015 20:29:45,D87384,,"-23.001511","-43.327591",0
08-02-2015 20:29:46,D53747,786,"-22.88168","-43.512421",30
08-02-2015 20:29:46,D58633,383,"-22.892521","-43.418701",0
08-02-2015 20:29:46,D58808,383,"-22.906536","-43.192638",0.37
08-02-2015 20:29:46,D86125,SV866,"-22.988745","-43.553158",21.11
08-02-2015 20:29:46,D87456,366,"-22.90836","-43.20219",60
08-02-2015 20:29:47,B32534,779,"-22.8164","-43.3943",0
08-02-2015 20:29:47,D86239,,"-22.880213","-43.468933",24.63
08-02-2015 20:29:49,A41838,2015,"-22.870817","-43.249325",0
08-02-2015 20:29:49,D86050,884,"-22.978926","-43.669205",49.45
08-02-2015 20:29:49,D87455,770,"-22.86408","-43.416561",77
08-02-2015 20:29:50,A37582,154,"-22.902491","-43.19733",0
08-02-2015 20:29:50,A37673,,"-22.902559","-43.19669",1
08-02-2015 20:29:50,B19572,,"-22.8106","-43.343",0
08-02-2015 20:29:50,B60530,,"-22.8156","-43.3866",0
08-02-2015 20:29:50,D30061,812,"-22.873501","-43.46563",0
08-02-2015 20:29:50,D58742,794,"-22.880161","-43.467148",22.96
08-02-2015 20:29:50,D86237,835,"-22.894131","-43.531784",0.56
08-02-2015 20:29:51,A37669,511,"-22.90197","-43.19664",0
08-02-2015 20:29:51,B11636,773,"-22.8115","-43.3722",0.74
08-02-2015 20:29:51,B73034,,"-22.81","-43.3431",0
08-02-2015 20:29:51,D53723,819,"-22.859461","-43.453209",24
08-02-2015 20:29:51,D60135,300,"-22.841101","-43.37125",0
08-02-2015 20:29:51,D86330,864,"-22.902559","-43.55595",0.19
08-02-2015 20:29:51,D87173,898,"-22.944941","-43.675529",34
08-02-2015 20:29:52,D53709,819,"-22.876381","-43.463669",0
08-02-2015 20:29:52,D87037,840,"-22.907829","-43.701469",0
08-02-2015 20:29:53,A41148,173,"-22.873781","-43.242035",0
08-02-2015 20:29:53,B75668,,"-22.8312","-43.3234",0
08-02-2015 20:29:53,C50154,805,"-22.960581","-43.395512",0.19
08-02-2015 20:29:53,D86328,834,"-22.901676","-43.554604",0
08-02-2015 20:29:53,D87103,366,"-22.85697","-43.497189",22
08-02-2015 20:29:54,D86324,864,"-22.894848","-43.532829",0
08-02-2015 20:29:55,A29015,474,"-22.868401","-43.293228",0
08-02-2015 20:29:55,A72168,,"-22.889574","-43.292046",0
08-02-2015 20:29:55,B25827,,"-22.9023","-43.2993",0
08-02-2015 20:29:55,D13161,,"-22.8797","-43.357609",0
08-02-2015 20:29:55,D13205,731,"-22.879877","-43.545628",56
08-02-2015 20:29:55,D87758,,"-22.918131","-43.60722",0
08-02-2015 20:29:56,D53625,397,"-22.88098","-43.480881",50
08-02-2015 20:29:56,D58818,383,"-22.910385","-43.221401",10.56
08-02-2015 20:29:56,D87508,,"-22.91782","-43.608059",0
08-02-2015 20:29:56,D90562,,"-22.919331","-43.643661",0
08-02-2015 20:29:57,C41335,,"-22.85775","-43.24435",0
08-02-2015 20:29:57,D30071,,"-22.950039","-43.347759",0
08-02-2015 20:29:57,D87139,804,"-22.892599","-43.673389",48
08-02-2015 20:29:58,D53755,848,"-22.91268","-43.533371",20
08-02-2015 20:29:58,D86340,864,"-22.885736","-43.520199",35.37
08-02-2015 20:29:58,D87035,849,"-22.91082","-43.60537",10
08-02-2015 20:29:58,D87205,822,"-22.88744","-43.579288",21
08-02-2015 20:29:58,D90559,2307,"-22.855579","-43.481159",78
08-02-2015 20:29:59,A37674,570,"-22.90119","-43.196678",2
08-02-2015 20:29:59,D58539,777,"-22.844149","-43.376068",14.45
08-02-2015 20:29:59,D86332,864,"-22.881548","-43.499264",42.04
08-02-2015 20:29:59,D87038,790,"-22.88138","-43.325321",0
08-02-2015 20:30:00,A71625,,"-22.930048","-43.253834",0.74
08-02-2015 20:30:00,D86784,2381,"-22.897501","-43.536835",0.19
08-02-2015 20:30:00,D87496,830,"-22.86977","-43.582031",54
08-02-2015 20:30:01,D30064,811,"-22.880301","-43.413834",52
08-02-2015 20:30:01,D53667,392,"-22.845591","-43.248299",46
08-02-2015 20:30:01,D86051,837,"-22.893702","-43.531925",0
08-02-2015 20:30:01,D86106,838,"-22.937014","-43.575947",50.19
08-02-2015 20:30:01,D86206,864,"-22.893446","-43.532433",0
08-02-2015 20:30:01,D86707,2801,"-22.894596","-43.532951",0
08-02-2015 20:30:01,D90012,,"-22.91917","-43.644192",0
08-02-2015 20:30:02,A37690,583,"-22.90169","-43.196301",0
08-02-2015 20:30:02,D53745,786,"-22.895969","-43.53817",62
08-02-2015 20:30:02,D58622,394,"-22.905054","-43.191582",35.74
08-02-2015 20:30:02,D87412,,"-22.91852","-43.60767",0
08-02-2015 20:30:03,B25809,2251,"-22.9023","-43.2995",0
08-02-2015 20:30:04,B55035,,"-22.9064","-43.2607",0
08-02-2015 20:30:04,D53738,846,"-22.90164","-43.554279",0
08-02-2015 20:30:04,D58652,367,"-22.88471","-43.430424",0.19
08-02-2015 20:30:04,D87256,804,"-22.91641","-43.685421",29
08-02-2015 20:30:04,D87279,898,"-22.880911","-43.63142",18
08-02-2015 20:30:04,D87314,821,"-22.901899","-43.55991",0
08-02-2015 20:30:05,A72188,006,"-22.889109","-43.293037",0
08-02-2015 20:30:05,D13216,803,"-22.885729","-43.374966",44
08-02-2015 20:30:05,D53683,397,"-22.862101","-43.411739",70
08-02-2015 20:30:05,D58557,,"-22.875984","-43.420223",0
08-02-2015 20:30:05,D60182,300,"-22.858549","-43.376629",46
08-02-2015 20:30:07,D13239,803,"-22.875444","-43.441685",10
08-02-2015 20:30:07,D58616,743,"-22.882891","-43.429363",1.85
08-02-2015 20:30:07,D58813,383,"-22.892118","-43.419739",30.19
08-02-2015 20:30:08,A48099,415,"-22.910505","-43.269909",0
08-02-2015 20:30:08,D13258,803,"-22.880033","-43.466557",0
08-02-2015 20:30:08,D86004,918,"-22.89369","-43.531818",0.37
08-02-2015 20:30:09,D53550,393,"-22.831301","-43.35194",44
08-02-2015 20:30:09,D86386,884,"-22.977762","-43.672451",21.11
08-02-2015 20:30:09,D86400,864,"-22.895105","-43.533176",0
08-02-2015 20:30:10,B55010,,"-22.9064","-43.2606",0
08-02-2015 20:30:10,B60110,947,"-22.8153","-43.3861",0
08-02-2015 20:30:10,C44576,,"-22.86042","-43.355419",0
08-02-2015 20:30:10,D53699,689,"-22.86659","-43.354912",7
